iteration,primary_purpose,autoWorkRatio,mode,tripTotals,tripPercents
8,othmaint,auto_deficient,bike,181,12.271186440677965
8,othmaint,auto_deficient,bike_transit,24,1.6271186440677967
8,othmaint,auto_deficient,car,461,31.254237288135595
8,othmaint,auto_deficient,drive_transit,3,0.2033898305084746
8,othmaint,auto_deficient,hov2,129,8.745762711864407
8,othmaint,auto_deficient,hov3,173,11.728813559322033
8,othmaint,auto_deficient,ride_hail,23,1.5593220338983051
8,othmaint,auto_deficient,walk,357,24.203389830508474
8,othmaint,auto_deficient,walk_transit,124,8.40677966101695
8,othmaint,auto_sufficient,bike,1141,4.293832085199263
8,othmaint,auto_sufficient,bike_transit,352,1.3246528431114288
8,othmaint,auto_sufficient,car,14798,55.688104466940125
8,othmaint,auto_sufficient,drive_transit,49,0.18439769691039776
8,othmaint,auto_sufficient,hov2,2122,7.985549241711512
8,othmaint,auto_sufficient,hov3,3202,12.04982501034885
8,othmaint,auto_sufficient,ride_hail,194,0.7300643510330034
8,othmaint,auto_sufficient,ride_hail_pooled,109,0.4101907951680277
8,othmaint,auto_sufficient,walk,3799,14.296466338012268
8,othmaint,auto_sufficient,walk_transit,807,3.0369171715651224
8,othmaint,no_auto,bike,1504,20.465369438018776
8,othmaint,no_auto,bike_transit,287,3.905293237175126
8,othmaint,no_auto,hov2,501,6.8172540481698185
8,othmaint,no_auto,hov3,145,1.9730575588515444
8,othmaint,no_auto,ride_hail,96,1.3063001768948157
8,othmaint,no_auto,ride_hail_pooled,45,0.6123282079194449
8,othmaint,no_auto,walk,2092,28.466458021499523
8,othmaint,no_auto,walk_transit,2679,36.453939311470954
8,school,auto_deficient,bike,416,8.293460925039872
8,school,auto_deficient,bike_transit,59,1.1762360446570972
8,school,auto_deficient,car,525,10.466507177033494
8,school,auto_deficient,drive_transit,33,0.6578947368421052
8,school,auto_deficient,hov2,564,11.24401913875598
8,school,auto_deficient,hov3,1827,36.42344497607656
8,school,auto_deficient,ride_hail,7,0.13955342902711323
8,school,auto_deficient,walk,1081,21.551036682615628
8,school,auto_deficient,walk_transit,504,10.047846889952153
8,school,auto_sufficient,bike,3316,5.414673176466747
8,school,auto_sufficient,bike_transit,325,0.5306902238696298
8,school,auto_sufficient,car,5333,8.708218350451496
8,school,auto_sufficient,drive_transit,109,0.17798533662089122
8,school,auto_sufficient,hov2,10081,16.461194297937656
8,school,auto_sufficient,hov3,32020,52.28523374863245
8,school,auto_sufficient,ride_hail,38,0.06204993386783364
8,school,auto_sufficient,ride_hail_pooled,22,0.035923645923482635
8,school,auto_sufficient,walk,7996,13.056612400189415
8,school,auto_sufficient,walk_transit,2001,3.2674188860403977
8,school,no_auto,bike,68,0.3480397174736411
8,school,no_auto,bike_transit,888,4.5449892517146075
8,school,no_auto,hov2,1521,7.78482956290306
8,school,no_auto,hov3,655,3.3524413962534547
8,school,no_auto,ride_hail,4,0.02047292455727301
8,school,no_auto,ride_hail_pooled,1,0.005118231139318252
8,school,no_auto,walk,8379,42.88565871634763
8,school,no_auto,walk_transit,8022,41.058450199611016
8,shopping,auto_deficient,bike,271,9.76928622927181
8,shopping,auto_deficient,bike_transit,69,2.487382840663302
8,shopping,auto_deficient,car,774,27.901946647440518
8,shopping,auto_deficient,drive_transit,4,0.14419610670511895
8,shopping,auto_deficient,hov2,292,10.526315789473683
8,shopping,auto_deficient,hov3,248,8.940158615717376
8,shopping,auto_deficient,ride_hail,30,1.0814708002883922
8,shopping,auto_deficient,walk,830,29.920692141312184
8,shopping,auto_deficient,walk_transit,256,9.228550829127613
8,shopping,auto_sufficient,bike,2387,4.5985204592741
8,shopping,auto_sufficient,bike_transit,580,1.117361485705479
8,shopping,auto_sufficient,car,28700,55.29012868921939
8,shopping,auto_sufficient,drive_transit,56,0.10788317793018418
8,shopping,auto_sufficient,hov2,4694,9.042922092933651
8,shopping,auto_sufficient,hov3,6347,12.227402327194268
8,shopping,auto_sufficient,ride_hail,295,0.5683131694536487
8,shopping,auto_sufficient,ride_hail_pooled,230,0.4430916236418278
8,shopping,auto_sufficient,walk,6964,13.416043769746475
8,shopping,auto_sufficient,walk_transit,1655,3.188333204900979
8,shopping,no_auto,bike,1897,13.251833740831295
8,shopping,no_auto,bike_transit,743,5.190359762486902
8,shopping,no_auto,hov2,1454,10.157177785539643
8,shopping,no_auto,hov3,273,1.9070904645476772
8,shopping,no_auto,ride_hail,144,1.0059378274537198
8,shopping,no_auto,ride_hail_pooled,118,0.8243101641634649
8,shopping,no_auto,walk,4572,31.938526021655605
8,shopping,no_auto,walk_transit,5114,35.72476423332169
8,social,auto_deficient,bike,80,11.126564673157164
8,social,auto_deficient,bike_transit,11,1.52990264255911
8,social,auto_deficient,car,168,23.36578581363004
8,social,auto_deficient,drive_transit,2,0.27816411682892905
8,social,auto_deficient,hov2,53,7.37134909596662
8,social,auto_deficient,hov3,138,19.19332406119611
8,social,auto_deficient,ride_hail,9,1.2517385257301807
8,social,auto_deficient,walk,201,27.955493741307368
8,social,auto_deficient,walk_transit,57,7.927677329624479
8,social,auto_sufficient,bike,737,5.751970654803714
8,social,auto_sufficient,bike_transit,193,1.5062826816514476
8,social,auto_sufficient,car,6122,47.77959884492313
8,social,auto_sufficient,drive_transit,6,0.04682744088035589
8,social,auto_sufficient,hov2,888,6.930461250292671
8,social,auto_sufficient,hov3,2194,17.123234215250136
8,social,auto_sufficient,ride_hail,67,0.5229064231639741
8,social,auto_sufficient,ride_hail_pooled,37,0.28876921876219463
8,social,auto_sufficient,walk,2180,17.013970186529306
8,social,auto_sufficient,walk_transit,389,3.035979083743073
8,social,no_auto,bike,608,16.304639313488874
8,social,no_auto,bike_transit,190,5.095199785465272
8,social,no_auto,hov2,364,9.761330115312417
8,social,no_auto,hov3,53,1.4212925717350495
8,social,no_auto,ride_hail,56,1.5017430946634487
8,social,no_auto,ride_hail_pooled,24,0.6436041834271923
8,social,no_auto,walk,1529,41.00294985250738
8,social,no_auto,walk_transit,905,24.269241083400374
8,univ,auto_deficient,bike,43,4
8,univ,auto_deficient,bike_transit,11,1.0232558139534882
8,univ,auto_deficient,car,316,29.3953488372093
8,univ,auto_deficient,drive_transit,6,0.5581395348837209
8,univ,auto_deficient,hov2,126,11.720930232558139
8,univ,auto_deficient,hov3,81,7.534883720930233
8,univ,auto_deficient,ride_hail,8,0.7441860465116279
8,univ,auto_deficient,ride_hail_pooled,2,0.18604651162790697
8,univ,auto_deficient,walk,289,26.883720930232556
8,univ,auto_deficient,walk_transit,193,17.953488372093023
8,univ,auto_sufficient,bike,425,4.990605918271489
8,univ,auto_sufficient,bike_transit,84,0.986378581493659
8,univ,auto_sufficient,car,3620,42.50821982151245
8,univ,auto_sufficient,drive_transit,187,2.195866604039455
8,univ,auto_sufficient,hov2,1006,11.813057773602631
8,univ,auto_sufficient,hov3,873,10.251291686237671
8,univ,auto_sufficient,ride_hail,18,0.21136683889149835
8,univ,auto_sufficient,ride_hail_pooled,35,0.4109910756223579
8,univ,auto_sufficient,walk,1343,15.770314701737906
8,univ,auto_sufficient,walk_transit,925,10.861906998590888
8,univ,no_auto,bike,400,9.847365829640571
8,univ,no_auto,bike_transit,156,3.8404726735598227
8,univ,no_auto,hov2,374,9.207287050713935
8,univ,no_auto,hov3,56,1.3786312161496799
8,univ,no_auto,ride_hail,14,0.34465780403741997
8,univ,no_auto,ride_hail_pooled,1,0.02461841457410143
8,univ,no_auto,walk,757,18.636139832594782
8,univ,no_auto,walk_transit,2304,56.72082717872969
8,work,auto_deficient,bike,886,6.442230786010325
8,work,auto_deficient,bike_transit,198,1.4396858867156257
8,work,auto_deficient,car,4761,34.617901548753
8,work,auto_deficient,drive_transit,92,0.6689449574638261
8,work,auto_deficient,hov2,2059,14.971278993674108
8,work,auto_deficient,hov3,1289,9.372500545335564
8,work,auto_deficient,ride_hail,82,0.596233549043845
8,work,auto_deficient,ride_hail_pooled,18,0.13088053515596598
8,work,auto_deficient,walk,3008,21.871591652730313
8,work,auto_deficient,walk_transit,1360,9.88875154511743
8,work,auto_sufficient,bike,3064,2.683012259194396
8,work,auto_sufficient,bike_transit,504,0.4413309982486865
8,work,auto_sufficient,car,71661,62.750437828371275
8,work,auto_sufficient,drive_transit,1044,0.914185639229422
8,work,auto_sufficient,hov2,12148,10.637478108581435
8,work,auto_sufficient,hov3,10288,9.008756567425568
8,work,auto_sufficient,ride_hail,172,0.15061295971978986
8,work,auto_sufficient,ride_hail_pooled,52,0.04553415061295972
8,work,auto_sufficient,walk,11359,9.946584938704028
8,work,auto_sufficient,walk_transit,3908,3.4220665499124343
8,work,no_auto,bike,4256,10.73392181588903
8,work,no_auto,bike_transit,1663,4.194199243379571
8,work,no_auto,hov2,5766,14.542244640605295
8,work,no_auto,hov3,3360,8.474148802017654
8,work,no_auto,ride_hail,927,2.3379571248423705
8,work,no_auto,ride_hail_pooled,58,0.14627994955863807
8,work,no_auto,walk,9064,22.860025220680956
8,work,no_auto,walk_transit,14556,36.711223203026485
9,atwork,auto_deficient,bike,133,4.622871046228711
9,atwork,auto_deficient,bike_transit,23,0.7994438651372958
9,atwork,auto_deficient,car,1070,37.19151894334376
9,atwork,auto_deficient,drive_transit,12,0.4171011470281543
9,atwork,auto_deficient,hov2,504,17.51824817518248
9,atwork,auto_deficient,hov3,288,10.010427528675704
9,atwork,auto_deficient,ride_hail,11,0.3823427181091415
9,atwork,auto_deficient,ride_hail_pooled,5,0.1737921445950643
9,atwork,auto_deficient,walk,555,19.290928050052138
9,atwork,auto_deficient,walk_transit,276,9.593326381647548
9,atwork,auto_sufficient,bike,551,2.144469525959368
9,atwork,auto_sufficient,bike_transit,46,0.17903012376430297
9,atwork,auto_sufficient,car,14202,55.2736047326224
9,atwork,auto_sufficient,drive_transit,116,0.4514672686230248
9,atwork,auto_sufficient,hov2,4162,16.19833424145715
9,atwork,auto_sufficient,hov3,3128,12.174048415972601
9,atwork,auto_sufficient,ride_hail,14,0.05448742897174437
9,atwork,auto_sufficient,ride_hail_pooled,15,0.058379388184011824
9,atwork,auto_sufficient,walk,2521,9.811629174126255
9,atwork,auto_sufficient,walk_transit,939,3.6545497003191407
9,atwork,no_auto,bike,397,6.042617960426179
9,atwork,no_auto,bike_transit,148,2.2526636225266365
9,atwork,no_auto,hov2,1202,18.295281582952818
9,atwork,no_auto,hov3,471,7.168949771689498
9,atwork,no_auto,ride_hail,55,0.837138508371385
9,atwork,no_auto,ride_hail_pooled,8,0.12176560121765602
9,atwork,no_auto,walk,1956,29.771689497716896
9,atwork,no_auto,walk_transit,2333,35.50989345509893
9,eatout,auto_deficient,bike,125,10.504201680672269
9,eatout,auto_deficient,bike_transit,18,1.5126050420168067
9,eatout,auto_deficient,car,343,28.823529411764703
9,eatout,auto_deficient,drive_transit,6,0.5042016806722689
9,eatout,auto_deficient,hov2,132,11.092436974789916
9,eatout,auto_deficient,hov3,173,14.537815126050422
9,eatout,auto_deficient,ride_hail,16,1.3445378151260505
9,eatout,auto_deficient,walk,304,25.546218487394956
9,eatout,auto_deficient,walk_transit,73,6.134453781512605
9,eatout,auto_sufficient,bike,721,4.173661360347323
9,eatout,auto_sufficient,bike_transit,362,2.0955137481910273
9,eatout,auto_sufficient,car,8154,47.201157742402316
9,eatout,auto_sufficient,drive_transit,30,0.1736613603473227
9,eatout,auto_sufficient,hov2,1557,9.01302460202605
9,eatout,auto_sufficient,hov3,3349,19.386396526772792
9,eatout,auto_sufficient,ride_hail,147,0.8509406657018813
9,eatout,auto_sufficient,ride_hail_pooled,49,0.28364688856729375
9,eatout,auto_sufficient,walk,2400,13.892908827785819
9,eatout,auto_sufficient,walk_transit,506,2.9290882778581766
9,eatout,no_auto,bike,302,4.992560753843611
9,eatout,no_auto,bike_transit,300,4.95949743759299
9,eatout,no_auto,hov2,1063,17.573152587204497
9,eatout,no_auto,hov3,203,3.3559265994379235
9,eatout,no_auto,ride_hail,54,0.8927095387667384
9,eatout,no_auto,ride_hail_pooled,20,0.33063316250619934
9,eatout,no_auto,walk,2062,34.088279054389155
9,eatout,no_auto,walk_transit,2045,33.80724086625889
9,escort,auto_deficient,bike,152,7.001381851681253
9,escort,auto_deficient,bike_transit,66,3.0400736987563333
9,escort,auto_deficient,car,662,30.492860432980194
9,escort,auto_deficient,drive_transit,1,0.046061722708429294
9,escort,auto_deficient,hov2,229,10.54813450023031
9,escort,auto_deficient,hov3,268,12.34454168585905
9,escort,auto_deficient,ride_hail,46,2.1188392445877473
9,escort,auto_deficient,ride_hail_pooled,3,0.1381851681252879
9,escort,auto_deficient,walk,498,22.938737908797787
9,escort,auto_deficient,walk_transit,246,11.331183786273606
9,escort,auto_sufficient,bike,2482,6.333248277621842
9,escort,auto_sufficient,bike_transit,1331,3.3962745598366926
9,escort,auto_sufficient,car,15218,38.831334524113295
9,escort,auto_sufficient,drive_transit,23,0.058688440928808365
9,escort,auto_sufficient,hov2,4500,11.482521051288593
9,escort,auto_sufficient,hov3,6990,17.83618269966828
9,escort,auto_sufficient,ride_hail,486,1.2401122735391683
9,escort,auto_sufficient,ride_hail_pooled,36,0.09186016841030875
9,escort,auto_sufficient,walk,6744,17.208471548864505
9,escort,auto_sufficient,walk_transit,1380,3.521306455728502
9,escort,no_auto,bike,246,19.5859872611465
9,escort,no_auto,bike_transit,49,3.901273885350318
9,escort,no_auto,hov2,168,13.375796178343949
9,escort,no_auto,hov3,88,7.006369426751593
9,escort,no_auto,ride_hail_pooled,7,0.5573248407643312
9,escort,no_auto,walk,463,36.86305732484077
9,escort,no_auto,walk_transit,235,18.710191082802545
9,othdiscr,auto_deficient,bike,253,10.630252100840336
9,othdiscr,auto_deficient,bike_transit,46,1.9327731092436975
9,othdiscr,auto_deficient,car,591,24.831932773109244
9,othdiscr,auto_deficient,drive_transit,1,0.04201680672268908
9,othdiscr,auto_deficient,hov2,288,12.100840336134453
9,othdiscr,auto_deficient,hov3,310,13.025210084033615
9,othdiscr,auto_deficient,ride_hail,21,0.8823529411764706
9,othdiscr,auto_deficient,ride_hail_pooled,3,0.12605042016806722
9,othdiscr,auto_deficient,walk,696,29.2436974789916
9,othdiscr,auto_deficient,walk_transit,171,7.184873949579831
9,othdiscr,auto_sufficient,bike,2094,5.029543161838881
9,othdiscr,auto_sufficient,bike_transit,480,1.1529038766392852
9,othdiscr,auto_sufficient,car,19830,47.62934140366047
9,othdiscr,auto_sufficient,drive_transit,57,0.13690733535091512
9,othdiscr,auto_sufficient,hov2,4910,11.793245904789355
9,othdiscr,auto_sufficient,hov3,6728,16.159869337560647
9,othdiscr,auto_sufficient,ride_hail,305,0.7325743382812124
9,othdiscr,auto_sufficient,ride_hail_pooled,148,0.35547869529711296
9,othdiscr,auto_sufficient,walk,6028,14.478551184128358
9,othdiscr,auto_sufficient,walk_transit,1054,2.5315847624537637
9,othdiscr,no_auto,bike,625,5.033827319587629
9,othdiscr,no_auto,bike_transit,625,5.033827319587629
9,othdiscr,no_auto,hov2,2390,19.249355670103093
9,othdiscr,no_auto,hov3,543,4.373389175257731
9,othdiscr,no_auto,ride_hail,166,1.3369845360824741
9,othdiscr,no_auto,ride_hail_pooled,73,0.5879510309278351
9,othdiscr,no_auto,ride_hail_transit,2,0.01610824742268041
9,othdiscr,no_auto,walk,4636,37.3389175257732
9,othdiscr,no_auto,walk_transit,3356,27.02963917525773
9,othmaint,auto_deficient,bike,182,12.364130434782608
9,othmaint,auto_deficient,bike_transit,32,2.1739130434782608
9,othmaint,auto_deficient,car,454,30.842391304347828
9,othmaint,auto_deficient,hov2,129,8.763586956521738
9,othmaint,auto_deficient,hov3,197,13.383152173913043
9,othmaint,auto_deficient,ride_hail,12,0.8152173913043478
9,othmaint,auto_deficient,walk,361,24.52445652173913
9,othmaint,auto_deficient,walk_transit,105,7.133152173913043
9,othmaint,auto_sufficient,bike,1032,3.883787445431281
9,othmaint,auto_sufficient,bike_transit,397,1.4940538913141652
9,othmaint,auto_sufficient,car,14916,56.13427668222188
9,othmaint,auto_sufficient,drive_transit,35,0.13171759747102213
9,othmaint,auto_sufficient,hov2,2178,8.19659792262532
9,othmaint,auto_sufficient,hov3,3191,12.008881529429475
9,othmaint,auto_sufficient,ride_hail,193,0.7263284660544935
9,othmaint,auto_sufficient,ride_hail_pooled,142,0.5343971097395755
9,othmaint,auto_sufficient,walk,3673,13.822821014601836
9,othmaint,auto_sufficient,walk_transit,815,3.067138341110944
9,othmaint,no_auto,bike,1547,21.05621342044372
9,othmaint,no_auto,bike_transit,305,4.15135429426977
9,othmaint,no_auto,hov2,541,7.363549748196544
9,othmaint,no_auto,hov3,131,1.7830406968830814
9,othmaint,no_auto,ride_hail,71,0.9663808357152579
9,othmaint,no_auto,ride_hail_pooled,67,0.9119368449707365
9,othmaint,no_auto,walk,2029,27.616714305158567
9,othmaint,no_auto,walk_transit,2656,36.15080985436233
9,school,auto_deficient,bike,381,7.59872357399282
9,school,auto_deficient,bike_transit,62,1.2365376944555246
9,school,auto_deficient,car,557,11.108895093737535
9,school,auto_deficient,drive_transit,20,0.3988831272437176
9,school,auto_deficient,hov2,531,10.590347028320704
9,school,auto_deficient,hov3,1922,38.33266852812126
9,school,auto_deficient,ride_hail_pooled,8,0.15955325089748704
9,school,auto_deficient,walk,1062,21.180694056641407
9,school,auto_deficient,walk_transit,471,9.39369764658955
9,school,auto_sufficient,bike,2842,4.640378806433178
9,school,auto_sufficient,bike_transit,358,0.5845375132663891
9,school,auto_sufficient,car,5510,8.996652787982692
9,school,auto_sufficient,drive_transit,115,0.1877704302392032
9,school,auto_sufficient,hov2,9794,15.991509510980489
9,school,auto_sufficient,hov3,32693,53.38068413748061
9,school,auto_sufficient,ride_hail,27,0.0440852314474651
9,school,auto_sufficient,ride_hail_pooled,38,0.06204588129643236
9,school,auto_sufficient,walk,8078,13.189648134541596
9,school,auto_sufficient,walk_transit,1790,2.9226875663319456
9,school,no_auto,bike,18,0.09211873080859775
9,school,no_auto,bike_transit,961,4.918116683725691
9,school,no_auto,hov2,1659,8.490276356192426
9,school,no_auto,hov3,566,2.8966223132036846
9,school,no_auto,ride_hail_pooled,1,0.005117707267144319
9,school,no_auto,walk,8600,44.01228249744115
9,school,no_auto,walk_transit,7735,39.58546571136131
9,shopping,auto_deficient,bike,257,9.264599855803892
9,shopping,auto_deficient,bike_transit,64,2.3071377072819033
9,shopping,auto_deficient,car,792,28.550829127613554
9,shopping,auto_deficient,drive_transit,3,0.10814708002883922
9,shopping,auto_deficient,hov2,275,9.913482335976928
9,shopping,auto_deficient,hov3,273,9.841384282624368
9,shopping,auto_deficient,ride_hail,49,1.766402307137707
9,shopping,auto_deficient,walk,817,29.45205479452055
9,shopping,auto_deficient,walk_transit,244,8.795962509012256
9,shopping,auto_sufficient,bike,2198,4.2347410604192355
9,shopping,auto_sufficient,bike_transit,688,1.3255240443896426
9,shopping,auto_sufficient,car,28428,54.770345252774355
9,shopping,auto_sufficient,drive_transit,56,0.10789149198520344
9,shopping,auto_sufficient,hov2,4669,8.995453144266339
9,shopping,auto_sufficient,hov3,6531,12.582845252774352
9,shopping,auto_sufficient,ride_hail,279,0.5375308261405672
9,shopping,auto_sufficient,ride_hail_pooled,243,0.468172009864365
9,shopping,auto_sufficient,walk,7092,13.663686806411837
9,shopping,auto_sufficient,walk_transit,1720,3.313810110974106
9,shopping,no_auto,bike,1837,12.830900328281064
9,shopping,no_auto,bike_transit,747,5.2175735140043304
9,shopping,no_auto,hov2,1494,10.435147028008661
9,shopping,no_auto,hov3,307,2.144303974296291
9,shopping,no_auto,ride_hail,126,0.880072640916393
9,shopping,no_auto,ride_hail_pooled,117,0.81721030942236494
9,shopping,no_auto,walk,4607,32.17852902144304
9,shopping,no_auto,walk_transit,5082,35.49626318362786
9,social,auto_deficient,bike,59,8.205841446453407
9,social,auto_deficient,bike_transit,15,2.086230876216968
9,social,auto_deficient,car,184,25.591098748261476
9,social,auto_deficient,drive_transit,2,0.27816411682892905
9,social,auto_deficient,hov2,59,8.205841446453407
9,social,auto_deficient,hov3,136,18.915159944367176
9,social,auto_deficient,ride_hail,5,0.6954102920723227
9,social,auto_deficient,ride_hail_pooled,2,0.27816411682892905
9,social,auto_deficient,walk,205,28.51182197496523
9,social,auto_deficient,walk_transit,52,7.232267037552156
9,social,auto_sufficient,bike,668,5.2081709028535785
9,social,auto_sufficient,bike_transit,232,1.8088258225479497
9,social,auto_sufficient,car,5995,46.7409948542024
9,social,auto_sufficient,drive_transit,19,0.14813659753625447
9,social,auto_sufficient,hov2,846,6.595976921877436
9,social,auto_sufficient,hov3,2251,17.550288476532046
9,social,auto_sufficient,ride_hail,82,0.6393263683143614
9,social,auto_sufficient,ride_hail_pooled,56,0.43661312958053955
9,social,auto_sufficient,walk,2346,18.290971464213314
9,social,auto_sufficient,walk_transit,331,2.5806954623421174
9,social,no_auto,bike,605,16.23725174449812
9,social,no_auto,bike_transit,183,4.911433172302738
9,social,no_auto,hov2,423,11.352657004830919
9,social,no_auto,hov3,45,1.2077294685990339
9,social,no_auto,ride_hail,27,0.7246376811594203
9,social,no_auto,ride_hail_pooled,28,0.7514761137949544
9,social,no_auto,walk,1510,40.526033279656474
9,social,no_auto,walk_transit,905,24.288781535158346
9,univ,auto_deficient,bike,41,3.8068709377901575
9,univ,auto_deficient,bike_transit,19,1.7641597028783658
9,univ,auto_deficient,car,286,26.5552460538533
9,univ,auto_deficient,drive_transit,4,0.3714020427112349
9,univ,auto_deficient,hov2,149,13.834726090993502
9,univ,auto_deficient,hov3,86,7.985143918291551
9,univ,auto_deficient,ride_hail,1,0.09285051067780872
9,univ,auto_deficient,ride_hail_pooled,4,0.3714020427112349
9,univ,auto_deficient,walk,295,27.390900649953576
9,univ,auto_deficient,walk_transit,192,17.827298050139277
9,univ,auto_sufficient,bike,369,4.329461457233368
9,univ,auto_sufficient,bike_transit,78,0.9151707145371348
9,univ,auto_sufficient,car,3682,43.20075090930423
9,univ,auto_sufficient,drive_transit,173,2.0298017130118504
9,univ,auto_sufficient,hov2,1071,12.565997888067582
9,univ,auto_sufficient,hov3,901,10.571395048691775
9,univ,auto_sufficient,ride_hail,27,0.31678986272439286
9,univ,auto_sufficient,ride_hail_pooled,40,0.46931831514724864
9,univ,auto_sufficient,walk,1301,15.26457820016426
9,univ,auto_sufficient,walk_transit,881,10.33673589111815
9,univ,no_auto,bike,414,10.194533366165969
9,univ,no_auto,bike_transit,143,3.521300172371337
9,univ,no_auto,hov2,331,8.150701797586802
9,univ,no_auto,hov3,71,1.7483378478207339
9,univ,no_auto,ride_hail,12,0.2954937207584339
9,univ,no_auto,walk,735,18.098990396454077
9,univ,no_auto,walk_transit,2355,57.990642698842656
9,work,auto_deficient,bike,828,6.022694210066919
9,work,auto_deficient,bike_transit,203,1.4765784114052953
9,work,auto_deficient,car,4856,35.32150130928135
9,work,auto_deficient,drive_transit,65,0.4727960430608088
9,work,auto_deficient,hov2,2021,14.700320046552227
9,work,auto_deficient,hov3,1283,9.33226651149258
9,work,auto_deficient,ride_hail,66,0.4800698283386674
9,work,auto_deficient,ride_hail_pooled,11,0.08001163805644458
9,work,auto_deficient,ride_hail_transit,1,0.007273785277858598
9,work,auto_deficient,walk,2985,21.712249054407913
9,work,auto_deficient,walk_transit,1429,10.394239162059936
9,work,auto_sufficient,bike,2596,2.2735632586572314
9,work,auto_sufficient,bike_transit,564,0.493948258044175
9,work,auto_sufficient,car,71401,62.53262335569529
9,work,auto_sufficient,drive_transit,820,0.7181517226883397
9,work,auto_sufficient,hov2,12450,10.903645057890035
9,work,auto_sufficient,hov3,10734,9.40078120894712
9,work,auto_sufficient,ride_hail,139,0.12173547494351124
9,work,auto_sufficient,ride_hail_pooled,51,0.04466553397207967
9,work,auto_sufficient,ride_hail_transit,1,8.757947837662679e-4
9,work,auto_sufficient,walk,11619,10.175859592580267
9,work,auto_sufficient,walk_transit,3807,3.3341507417981817
9,work,no_auto,bike,4411,11.120635320811799
9,work,no_auto,bike_transit,1851,4.666582629522249
9,work,no_auto,hov2,6359,16.03176604058994
9,work,no_auto,hov3,3481,8.775998991554266
9,work,no_auto,ride_hail,403,1.0160090760115972
9,work,no_auto,ride_hail_pooled,34,0.08571788730618934
9,work,no_auto,walk,8424,21.237867137274673
9,work,no_auto,walk_transit,14702,37.06542291692928
10,atwork,auto_deficient,bike,133,4.622871046228711
10,atwork,auto_deficient,bike_transit,28,0.9732360097323601
10,atwork,auto_deficient,car,996,34.61939520333681
10,atwork,auto_deficient,drive_transit,13,0.45185957594716714
10,atwork,auto_deficient,hov2,547,19.012860618700035
10,atwork,auto_deficient,hov3,320,11.122697254084116
10,atwork,auto_deficient,ride_hail,11,0.3823427181091415
10,atwork,auto_deficient,ride_hail_pooled,2,0.06951685783802572
10,atwork,auto_deficient,walk,554,19.256169621133125
10,atwork,auto_deficient,walk_transit,273,9.48905109489051
10,atwork,auto_sufficient,bike,525,2.043835403122202
10,atwork,auto_sufficient,bike_transit,53,0.20633005021995562
10,atwork,auto_sufficient,car,14149,55.08233736909721
10,atwork,auto_sufficient,drive_transit,94,0.36594386265426093
10,atwork,auto_sufficient,hov2,4257,16.572585354459456
10,atwork,auto_sufficient,hov3,3257,12.679565538988594
10,atwork,auto_sufficient,ride_hail,17,0.06618133686300463
10,atwork,auto_sufficient,ride_hail_pooled,9,0.03503717833923775
10,atwork,auto_sufficient,walk,2429,9.45614513177872
10,atwork,auto_sufficient,walk_transit,897,3.492038774477362
10,atwork,no_auto,bike,384,5.844748858447488
10,atwork,no_auto,bike_transit,167,2.541856925418569
10,atwork,no_auto,hov2,1400,21.3089802130898
10,atwork,no_auto,hov3,425,6.468797564687975
10,atwork,no_auto,ride_hail,3,0.045662100456621
10,atwork,no_auto,ride_hail_pooled,1,0.015220700152207002
10,atwork,no_auto,walk,1928,29.345509893455095
10,atwork,no_auto,walk_transit,2262,34.42922374429224
10,eatout,auto_deficient,bike,127,10.663308144416456
10,eatout,auto_deficient,bike_transit,20,1.6792611251049538
10,eatout,auto_deficient,car,345,28.967254408060455
10,eatout,auto_deficient,drive_transit,6,0.5037783375314862
10,eatout,auto_deficient,hov2,140,11.754827875734676
10,eatout,auto_deficient,hov3,168,14.105793450881613
10,eatout,auto_deficient,ride_hail,7,0.5877413937867338
10,eatout,auto_deficient,ride_hail_pooled,1,0.08396305625524769
10,eatout,auto_deficient,walk,309,25.94458438287154
10,eatout,auto_deficient,walk_transit,68,5.7094878253568435
10,eatout,auto_sufficient,bike,662,3.8334587990039957
10,eatout,auto_sufficient,bike_transit,409,2.3684058138861546
10,eatout,auto_sufficient,car,8017,46.42422838612543
10,eatout,auto_sufficient,drive_transit,20,0.11581446522670681
10,eatout,auto_sufficient,hov2,1604,9.288320111181887
10,eatout,auto_sufficient,hov3,3397,19.671086918756153
10,eatout,auto_sufficient,ride_hail,137,0.7933290868029417
10,eatout,auto_sufficient,ride_hail_pooled,80,0.46325786090682725
10,eatout,auto_sufficient,walk,2422,14.025131738954194
10,eatout,auto_sufficient,walk_transit,521,3.0169668191557126
10,eatout,no_auto,bike,217,3.5838150289017343
10,eatout,no_auto,bike_transit,290,4.789430222956235
10,eatout,no_auto,hov2,1113,18.381502890173408
10,eatout,no_auto,hov3,229,3.7819983484723365
10,eatout,no_auto,ride_hail,45,0.7431874483897605
10,eatout,no_auto,ride_hail_pooled,25,0.41288191577208916
10,eatout,no_auto,ride_hail_transit,1,0.016515276630883566
10,eatout,no_auto,walk,2057,33.9719240297275
10,eatout,no_auto,walk_transit,2078,34.31874483897605
10,escort,auto_deficient,bike,144,6.632888070013819
10,escort,auto_deficient,bike_transit,77,3.5467526485490555
10,escort,auto_deficient,car,617,28.420082911100874
10,escort,auto_deficient,drive_transit,1,0.046061722708429294
10,escort,auto_deficient,hov2,220,10.133578995854444
